# MemoryBandwidth[MBytes/s]
# N AjusteDeCurvas
512 4833.689100
300 3777.784400
128 4010.297100
64 10087.369800
100 8717.200300
400 4967.200500
256 3621.836300
10 72409.427900
200 4364.326700
50 14600.526700
32 17438.274500
1000 7011.808300
