#      MemoryBandwidth[MBytes/s]
# N TriangularizaOtimiz Triangulariza
512 21377.027400 23201.303000
300 19498.577400 20368.424500
128 2343.786600 1074.494100
64 2673.761500 2244.072500
100 2781.066800 1530.786900
400 21667.514300 22310.706800
256 17895.825200 18242.122600
10 32153.803800 22135.407600
200 6445.752700 6937.540700
50 4405.344600 2352.652100
32 5081.982000 3995.893400
1000 20569.322800 20903.216100
