#      DataCacheMissRatio
# N TriangularizaOtimiz Triangulariza
512 0.241200 0.246400
300 0.247600 0.244800
128 0.060900 0.035400
64 0.183300 0.153700
100 0.064400 0.050600
400 0.256800 0.255700
256 0.229300 0.229400
10 0.222300 0.252800
200 0.134900 0.128000
50 0.268300 0.279700
32 0.276300 0.275000
1000 0.255800 0.255700
