# N TriangularizaOtimiz Triangulariza
512 0.039580 0.126626
300 0.008467 0.031410
128 0.000756 0.002422
64 0.000108 0.000266
100 0.000368 0.001136
400 0.019308 0.073207
256 0.005317 0.014935
10 0.000003 0.000005
200 0.002622 0.007236
50 0.000059 0.000142
32 0.000021 0.000052
1000 0.294949 1.055254
