# DataCacheMissRatio
# N AjusteDeCurvas
512 0.315900
300 0.365700
128 0.292500
64 0.277200
100 0.246700
400 0.326800
256 0.354700
10 0.248000
200 0.352100
50 0.285900
32 0.269800
1000 0.271900
