#      FLOPS_DP
# N TriangularizaOtimiz Triangulariza
512 2306.313100 2345.069600
300 2217.847200 2291.912100
128 2002.054200 2045.454600
64 1794.195500 1881.695400
100 1984.653800 2119.322100
400 2270.591500 2316.035300
256 2155.667900 2251.133100
10 563.993900 524.049100
200 2119.978400 2186.865900
50 1672.276600 1880.136500
32 1391.153000 1667.642800
1000 2288.205700 2319.559600
